"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"15.05.2021 14:45 - 15.05.2021 15:00","53764","51409"
"15.05.2021 15:00 - 15.05.2021 15:15","53683","51102"
"15.05.2021 15:15 - 15.05.2021 15:30","53424","51000"
"15.05.2021 15:30 - 15.05.2021 15:45","53592","50919"
"15.05.2021 15:45 - 15.05.2021 16:00","53693","50805"
"15.05.2021 16:00 - 15.05.2021 16:15","53781","50685"
"15.05.2021 16:15 - 15.05.2021 16:30","53405","50389"
"15.05.2021 16:30 - 15.05.2021 16:45","53062","50217"
"15.05.2021 16:45 - 15.05.2021 17:00","52970","50200"
"15.05.2021 17:00 - 15.05.2021 17:15","53161","50682"
"15.05.2021 17:15 - 15.05.2021 17:30","53340","50733"
"15.05.2021 17:30 - 15.05.2021 17:45","53683","51056"
"15.05.2021 17:45 - 15.05.2021 18:00","53830","51221"
"15.05.2021 18:00 - 15.05.2021 18:15","54031","51917"
"15.05.2021 18:15 - 15.05.2021 18:30","53840","51587"
"15.05.2021 18:30 - 15.05.2021 18:45","53875","51750"
"15.05.2021 18:45 - 15.05.2021 19:00","53943","51843"
"15.05.2021 19:00 - 15.05.2021 19:15","54046","51911"
"15.05.2021 19:15 - 15.05.2021 19:30","53531","51467"
"15.05.2021 19:30 - 15.05.2021 19:45","53364","50887"
"15.05.2021 19:45 - 15.05.2021 20:00","53023","50578"
"15.05.2021 20:00 - 15.05.2021 20:15","52548","50096"
"15.05.2021 20:15 - 15.05.2021 20:30","52035","49544"
"15.05.2021 20:30 - 15.05.2021 20:45","51641","48977"
"15.05.2021 20:45 - 15.05.2021 21:00","51363","48595"
"15.05.2021 21:00 - 15.05.2021 21:15","50915","48878"
"15.05.2021 21:15 - 15.05.2021 21:30","50861","48543"
"15.05.2021 21:30 - 15.05.2021 21:45","50634","48176"
"15.05.2021 21:45 - 15.05.2021 22:00","50474","48191"
"15.05.2021 22:00 - 15.05.2021 22:15","50703","48179"
"15.05.2021 22:15 - 15.05.2021 22:30","49945","47513"
"15.05.2021 22:30 - 15.05.2021 22:45","49031","46803"
"15.05.2021 22:45 - 15.05.2021 23:00","48302","46287"
"15.05.2021 23:00 - 15.05.2021 23:15","47315","45360"
"15.05.2021 23:15 - 15.05.2021 23:30","46454","44759"
"15.05.2021 23:30 - 15.05.2021 23:45","45864","43892"
"15.05.2021 23:45 - 16.05.2021 00:00","45511","43740"
"16.05.2021 00:00 - 16.05.2021 00:15","45124","42925"
"16.05.2021 00:15 - 16.05.2021 00:30","44701","42325"
"16.05.2021 00:30 - 16.05.2021 00:45","43973","41670"
"16.05.2021 00:45 - 16.05.2021 01:00","43669","40977"
"16.05.2021 01:00 - 16.05.2021 01:15","42870","40504"
"16.05.2021 01:15 - 16.05.2021 01:30","42449","40219"
"16.05.2021 01:30 - 16.05.2021 01:45","42257","39833"
"16.05.2021 01:45 - 16.05.2021 02:00","41839","39790"
"16.05.2021 02:00 - 16.05.2021 02:15","41169","39427"
"16.05.2021 02:15 - 16.05.2021 02:30","41280","39347"
"16.05.2021 02:30 - 16.05.2021 02:45","40733","39323"
"16.05.2021 02:45 - 16.05.2021 03:00","41124","39153"
"16.05.2021 03:00 - 16.05.2021 03:15","40929","39285"
"16.05.2021 03:15 - 16.05.2021 03:30","40813","39446"
"16.05.2021 03:30 - 16.05.2021 03:45","40850","39218"
"16.05.2021 03:45 - 16.05.2021 04:00","40866","39035"
"16.05.2021 04:00 - 16.05.2021 04:15","41254","39404"
"16.05.2021 04:15 - 16.05.2021 04:30","41421","38953"
"16.05.2021 04:30 - 16.05.2021 04:45","41487","39146"
"16.05.2021 04:45 - 16.05.2021 05:00","41375","39100"
"16.05.2021 05:00 - 16.05.2021 05:15","41863","39089"
"16.05.2021 05:15 - 16.05.2021 05:30","41621","38889"
"16.05.2021 05:30 - 16.05.2021 05:45","41136","38886"
"16.05.2021 05:45 - 16.05.2021 06:00","40768","38765"
"16.05.2021 06:00 - 16.05.2021 06:15","40277","38648"
"16.05.2021 06:15 - 16.05.2021 06:30","40235","38951"
"16.05.2021 06:30 - 16.05.2021 06:45","40453","39273"
"16.05.2021 06:45 - 16.05.2021 07:00","40902","39495"
"16.05.2021 07:00 - 16.05.2021 07:15","41605","40077"
"16.05.2021 07:15 - 16.05.2021 07:30","42431","40536"
"16.05.2021 07:30 - 16.05.2021 07:45","43178","41016"
"16.05.2021 07:45 - 16.05.2021 08:00","44017","41806"
"16.05.2021 08:00 - 16.05.2021 08:15","45158","42762"
"16.05.2021 08:15 - 16.05.2021 08:30","45626","43628"
"16.05.2021 08:30 - 16.05.2021 08:45","46805","44461"
"16.05.2021 08:45 - 16.05.2021 09:00","47671","45343"
"16.05.2021 09:00 - 16.05.2021 09:15","48586","46447"
"16.05.2021 09:15 - 16.05.2021 09:30","49059","47236"
"16.05.2021 09:30 - 16.05.2021 09:45","49882","47971"
"16.05.2021 09:45 - 16.05.2021 10:00","50433","48919"
"16.05.2021 10:00 - 16.05.2021 10:15","51266","49283"
"16.05.2021 10:15 - 16.05.2021 10:30","51792","49587"
"16.05.2021 10:30 - 16.05.2021 10:45","52328","50343"
"16.05.2021 10:45 - 16.05.2021 11:00","52924","50628"
"16.05.2021 11:00 - 16.05.2021 11:15","53570","51340"
"16.05.2021 11:15 - 16.05.2021 11:30","54513","51908"
"16.05.2021 11:30 - 16.05.2021 11:45","54877","52339"
"16.05.2021 11:45 - 16.05.2021 12:00","54937","52352"
"16.05.2021 12:00 - 16.05.2021 12:15","54520","52078"
"16.05.2021 12:15 - 16.05.2021 12:30","54217","51422"
"16.05.2021 12:30 - 16.05.2021 12:45","53813","51128"
"16.05.2021 12:45 - 16.05.2021 13:00","53435","51044"
"16.05.2021 13:00 - 16.05.2021 13:15","52901","50286"
"16.05.2021 13:15 - 16.05.2021 13:30","52211","49853"
"16.05.2021 13:30 - 16.05.2021 13:45","51630","49818"
"16.05.2021 13:45 - 16.05.2021 14:00","50966","49395"
"16.05.2021 14:00 - 16.05.2021 14:15","50565","48984"
"16.05.2021 14:15 - 16.05.2021 14:30","50373","48575"
"16.05.2021 14:30 - 16.05.2021 14:45","50066","48056"
"16.05.2021 14:45 - 16.05.2021 15:00","49750","47733"
"16.05.2021 15:00 - 16.05.2021 15:15","49967","47808"
"16.05.2021 15:15 - 16.05.2021 15:30","49686","47266"
"16.05.2021 15:30 - 16.05.2021 15:45","49322","47224"
"16.05.2021 15:45 - 16.05.2021 16:00","49260","46948"
"16.05.2021 16:00 - 16.05.2021 16:15","49406","47018"
"16.05.2021 16:15 - 16.05.2021 16:30","49309","46853"
"16.05.2021 16:30 - 16.05.2021 16:45","49657","46911"
"16.05.2021 16:45 - 16.05.2021 17:00","49746","46985"
"16.05.2021 17:00 - 16.05.2021 17:15","50871","47920"
"16.05.2021 17:15 - 16.05.2021 17:30","50532","48090"
"16.05.2021 17:30 - 16.05.2021 17:45","51125","48160"
"16.05.2021 17:45 - 16.05.2021 18:00","51669","48473"
"16.05.2021 18:00 - 16.05.2021 18:15","52546","49218"
"16.05.2021 18:15 - 16.05.2021 18:30","52177","49382"
"16.05.2021 18:30 - 16.05.2021 18:45","52376","49452"
"16.05.2021 18:45 - 16.05.2021 19:00","52412","49605"
"16.05.2021 19:00 - 16.05.2021 19:15","52858","50046"
"16.05.2021 19:15 - 16.05.2021 19:30","52188","50196"
"16.05.2021 19:30 - 16.05.2021 19:45","52235","49893"
"16.05.2021 19:45 - 16.05.2021 20:00","52172","49752"
"16.05.2021 20:00 - 16.05.2021 20:15","51998","49538"
"16.05.2021 20:15 - 16.05.2021 20:30","51710","49099"
"16.05.2021 20:30 - 16.05.2021 20:45","51438","48751"
"16.05.2021 20:45 - 16.05.2021 21:00","50971","48048"
"16.05.2021 21:00 - 16.05.2021 21:15","50993","48367"
"16.05.2021 21:15 - 16.05.2021 21:30","51057","48581"
"16.05.2021 21:30 - 16.05.2021 21:45","51065","48665"
"16.05.2021 21:45 - 16.05.2021 22:00","51324","48884"
"16.05.2021 22:00 - 16.05.2021 22:15","51776","49375"
"16.05.2021 22:15 - 16.05.2021 22:30","51208","48743"
"16.05.2021 22:30 - 16.05.2021 22:45","50455","47967"
"16.05.2021 22:45 - 16.05.2021 23:00","49617","47480"
"16.05.2021 23:00 - 16.05.2021 23:15","48660","46729"
"16.05.2021 23:15 - 16.05.2021 23:30","47807","46245"
"16.05.2021 23:30 - 16.05.2021 23:45","47085","45242"
"16.05.2021 23:45 - 17.05.2021 00:00","46532","44710"
"17.05.2021 00:00 - 17.05.2021 00:15","45656","43642"
"17.05.2021 00:15 - 17.05.2021 00:30","45232","43122"
"17.05.2021 00:30 - 17.05.2021 00:45","44723","42787"
"17.05.2021 00:45 - 17.05.2021 01:00","44422","42603"
"17.05.2021 01:00 - 17.05.2021 01:15","43708","41966"
"17.05.2021 01:15 - 17.05.2021 01:30","43413","41822"
"17.05.2021 01:30 - 17.05.2021 01:45","43222","41594"
"17.05.2021 01:45 - 17.05.2021 02:00","42884","41726"
"17.05.2021 02:00 - 17.05.2021 02:15","42459","41356"
"17.05.2021 02:15 - 17.05.2021 02:30","42671","41119"
"17.05.2021 02:30 - 17.05.2021 02:45","42387","41068"
"17.05.2021 02:45 - 17.05.2021 03:00","42634","40915"
"17.05.2021 03:00 - 17.05.2021 03:15","42678","41481"
"17.05.2021 03:15 - 17.05.2021 03:30","42797","41874"
"17.05.2021 03:30 - 17.05.2021 03:45","42904","41943"
"17.05.2021 03:45 - 17.05.2021 04:00","43176","42132"
"17.05.2021 04:00 - 17.05.2021 04:15","43888","42797"
"17.05.2021 04:15 - 17.05.2021 04:30","44441","43491"
"17.05.2021 04:30 - 17.05.2021 04:45","44946","44225"
"17.05.2021 04:45 - 17.05.2021 05:00","45522","44907"
"17.05.2021 05:00 - 17.05.2021 05:15","47033","46239"
"17.05.2021 05:15 - 17.05.2021 05:30","47687","46888"
"17.05.2021 05:30 - 17.05.2021 05:45","48397","47534"
"17.05.2021 05:45 - 17.05.2021 06:00","49392","48842"
"17.05.2021 06:00 - 17.05.2021 06:15","51685","51879"
"17.05.2021 06:15 - 17.05.2021 06:30","53967","53953"
"17.05.2021 06:30 - 17.05.2021 06:45","55567","55363"
"17.05.2021 06:45 - 17.05.2021 07:00","57123","56670"
"17.05.2021 07:00 - 17.05.2021 07:15","59273","58461"
"17.05.2021 07:15 - 17.05.2021 07:30","60314","59606"
"17.05.2021 07:30 - 17.05.2021 07:45","61310","60705"
"17.05.2021 07:45 - 17.05.2021 08:00","62738","61324"
"17.05.2021 08:00 - 17.05.2021 08:15","63578","62507"
"17.05.2021 08:15 - 17.05.2021 08:30","63978","63255"
"17.05.2021 08:30 - 17.05.2021 08:45","64445","63601"
"17.05.2021 08:45 - 17.05.2021 09:00","65290","64141"
"17.05.2021 09:00 - 17.05.2021 09:15","65246","64463"
"17.05.2021 09:15 - 17.05.2021 09:30","66188","64987"
"17.05.2021 09:30 - 17.05.2021 09:45","66644","65551"
"17.05.2021 09:45 - 17.05.2021 10:00","66992","65623"
"17.05.2021 10:00 - 17.05.2021 10:15","67017","65803"
"17.05.2021 10:15 - 17.05.2021 10:30","67297","65925"
"17.05.2021 10:30 - 17.05.2021 10:45","67836","66107"
"17.05.2021 10:45 - 17.05.2021 11:00","68194","66350"
"17.05.2021 11:00 - 17.05.2021 11:15","68676","66654"
"17.05.2021 11:15 - 17.05.2021 11:30","69536","66699"
"17.05.2021 11:30 - 17.05.2021 11:45","69873","66970"
"17.05.2021 11:45 - 17.05.2021 12:00","69953","67310"
"17.05.2021 12:00 - 17.05.2021 12:15","69634","66569"
"17.05.2021 12:15 - 17.05.2021 12:30","69388","66319"
"17.05.2021 12:30 - 17.05.2021 12:45","69495","66029"
"17.05.2021 12:45 - 17.05.2021 13:00","69376","65953"
"17.05.2021 13:00 - 17.05.2021 13:15","69322","65937"
"17.05.2021 13:15 - 17.05.2021 13:30","69186","65693"
"17.05.2021 13:30 - 17.05.2021 13:45","68511","65050"
"17.05.2021 13:45 - 17.05.2021 14:00","68082","64480"
"17.05.2021 14:00 - 17.05.2021 14:15","67689","64209"
"17.05.2021 14:15 - 17.05.2021 14:30","67563","64102"
"17.05.2021 14:30 - 17.05.2021 14:45","66870","63920"
"17.05.2021 14:45 - 17.05.2021 15:00","66669","63393"
"17.05.2021 15:00 - 17.05.2021 15:15","66562","63736"
"17.05.2021 15:15 - 17.05.2021 15:30","66424","62974"
"17.05.2021 15:30 - 17.05.2021 15:45","65851","62964"
"17.05.2021 15:45 - 17.05.2021 16:00","65485","62268"
"17.05.2021 16:00 - 17.05.2021 16:15","65295","62398"
"17.05.2021 16:15 - 17.05.2021 16:30","64853","62197"
"17.05.2021 16:30 - 17.05.2021 16:45","64904","61942"
"17.05.2021 16:45 - 17.05.2021 17:00","64756","61950"
"17.05.2021 17:00 - 17.05.2021 17:15","64903","61701"
"17.05.2021 17:15 - 17.05.2021 17:30","64812","61640"
"17.05.2021 17:30 - 17.05.2021 17:45","64900","61620"
"17.05.2021 17:45 - 17.05.2021 18:00","65046","61825"
"17.05.2021 18:00 - 17.05.2021 18:15","64695","61628"
"17.05.2021 18:15 - 17.05.2021 18:30","64660","61397"
"17.05.2021 18:30 - 17.05.2021 18:45","64514","61720"
"17.05.2021 18:45 - 17.05.2021 19:00","64199","61580"
"17.05.2021 19:00 - 17.05.2021 19:15","64028","61726"
"17.05.2021 19:15 - 17.05.2021 19:30","63463","61182"
"17.05.2021 19:30 - 17.05.2021 19:45","63433","60836"
"17.05.2021 19:45 - 17.05.2021 20:00","63259","60321"
"17.05.2021 20:00 - 17.05.2021 20:15","62652","59666"
"17.05.2021 20:15 - 17.05.2021 20:30","61773","59013"
"17.05.2021 20:30 - 17.05.2021 20:45","61348","57971"
"17.05.2021 20:45 - 17.05.2021 21:00","60745","57451"
"17.05.2021 21:00 - 17.05.2021 21:15","60193","57360"
"17.05.2021 21:15 - 17.05.2021 21:30","59670","57499"
"17.05.2021 21:30 - 17.05.2021 21:45","59039","57287"
"17.05.2021 21:45 - 17.05.2021 22:00","58483","56627"
"17.05.2021 22:00 - 17.05.2021 22:15","58183","55953"
"17.05.2021 22:15 - 17.05.2021 22:30","57230","55337"
"17.05.2021 22:30 - 17.05.2021 22:45","55886","53983"
"17.05.2021 22:45 - 17.05.2021 23:00","54817","53265"
"17.05.2021 23:00 - 17.05.2021 23:15","53567","51857"
"17.05.2021 23:15 - 17.05.2021 23:30","52610","50815"
"17.05.2021 23:30 - 17.05.2021 23:45","51830","50035"
"17.05.2021 23:45 - 18.05.2021 00:00","51152","49251"
"18.05.2021 00:00 - 18.05.2021 00:15","48021","48194"
"18.05.2021 00:15 - 18.05.2021 00:30","47641","47409"
"18.05.2021 00:30 - 18.05.2021 00:45","46978","47135"
"18.05.2021 00:45 - 18.05.2021 01:00","46558","46528"
"18.05.2021 01:00 - 18.05.2021 01:15","46040","45949"
"18.05.2021 01:15 - 18.05.2021 01:30","45509","45850"
"18.05.2021 01:30 - 18.05.2021 01:45","45093","45529"
"18.05.2021 01:45 - 18.05.2021 02:00","44805","45442"
"18.05.2021 02:00 - 18.05.2021 02:15","44483","44909"
"18.05.2021 02:15 - 18.05.2021 02:30","44683","44966"
"18.05.2021 02:30 - 18.05.2021 02:45","44382","44825"
"18.05.2021 02:45 - 18.05.2021 03:00","44675","44951"
"18.05.2021 03:00 - 18.05.2021 03:15","44499","44915"
"18.05.2021 03:15 - 18.05.2021 03:30","44814","45369"
"18.05.2021 03:30 - 18.05.2021 03:45","44899","45502"
"18.05.2021 03:45 - 18.05.2021 04:00","45055","45746"
"18.05.2021 04:00 - 18.05.2021 04:15","45677","46646"
"18.05.2021 04:15 - 18.05.2021 04:30","46074","46998"
"18.05.2021 04:30 - 18.05.2021 04:45","46279","47283"
"18.05.2021 04:45 - 18.05.2021 05:00","47165","47576"
"18.05.2021 05:00 - 18.05.2021 05:15","48225","49049"
"18.05.2021 05:15 - 18.05.2021 05:30","48766","49775"
"18.05.2021 05:30 - 18.05.2021 05:45","49409","50284"
"18.05.2021 05:45 - 18.05.2021 06:00","50100","51426"
"18.05.2021 06:00 - 18.05.2021 06:15","52455","54165"
"18.05.2021 06:15 - 18.05.2021 06:30","54333","56035"
"18.05.2021 06:30 - 18.05.2021 06:45","55457","57416"
"18.05.2021 06:45 - 18.05.2021 07:00","57305","58550"
"18.05.2021 07:00 - 18.05.2021 07:15","59220","60556"
"18.05.2021 07:15 - 18.05.2021 07:30","61463","61631"
"18.05.2021 07:30 - 18.05.2021 07:45","62246","62618"
"18.05.2021 07:45 - 18.05.2021 08:00","63270","63440"
"18.05.2021 08:00 - 18.05.2021 08:15","64179","64194"
"18.05.2021 08:15 - 18.05.2021 08:30","64297","64759"
"18.05.2021 08:30 - 18.05.2021 08:45","64747","65187"
"18.05.2021 08:45 - 18.05.2021 09:00","65586","65668"
"18.05.2021 09:00 - 18.05.2021 09:15","65288","65376"
"18.05.2021 09:15 - 18.05.2021 09:30","65970","65454"
"18.05.2021 09:30 - 18.05.2021 09:45","66936","65985"
"18.05.2021 09:45 - 18.05.2021 10:00","67164","66699"
"18.05.2021 10:00 - 18.05.2021 10:15","67250","66776"
"18.05.2021 10:15 - 18.05.2021 10:30","68166","66927"
"18.05.2021 10:30 - 18.05.2021 10:45","68212","67217"
"18.05.2021 10:45 - 18.05.2021 11:00","68467","67537"
"18.05.2021 11:00 - 18.05.2021 11:15","69192","67550"
"18.05.2021 11:15 - 18.05.2021 11:30","69868","68017"
"18.05.2021 11:30 - 18.05.2021 11:45","69988","68295"
"18.05.2021 11:45 - 18.05.2021 12:00","70115","68857"
"18.05.2021 12:00 - 18.05.2021 12:15","69669","68529"
"18.05.2021 12:15 - 18.05.2021 12:30","69212","68039"
"18.05.2021 12:30 - 18.05.2021 12:45","69183","68100"
"18.05.2021 12:45 - 18.05.2021 13:00","69361","67500"
"18.05.2021 13:00 - 18.05.2021 13:15","68932","67001"
"18.05.2021 13:15 - 18.05.2021 13:30","68745","67226"
"18.05.2021 13:30 - 18.05.2021 13:45","68098","66834"
"18.05.2021 13:45 - 18.05.2021 14:00","67556","65984"
"18.05.2021 14:00 - 18.05.2021 14:15","67003","65729"
"18.05.2021 14:15 - 18.05.2021 14:30","66801","65324"
"18.05.2021 14:30 - 18.05.2021 14:45","66381","65179"
"18.05.2021 14:45 - 18.05.2021 15:00","66328","64520"
"18.05.2021 15:00 - 18.05.2021 15:15","65805","64265"
"18.05.2021 15:15 - 18.05.2021 15:30","65563","64697"
"18.05.2021 15:30 - 18.05.2021 15:45","65095","64385"
"18.05.2021 15:45 - 18.05.2021 16:00","64617","63676"
"18.05.2021 16:00 - 18.05.2021 16:15","64297","63375"
"18.05.2021 16:15 - 18.05.2021 16:30","64024","62928"
"18.05.2021 16:30 - 18.05.2021 16:45","63890","62672"
"18.05.2021 16:45 - 18.05.2021 17:00","63566","62706"
"18.05.2021 17:00 - 18.05.2021 17:15","63608","62737"
"18.05.2021 17:15 - 18.05.2021 17:30","63434","62414"
"18.05.2021 17:30 - 18.05.2021 17:45","63621","62180"
"18.05.2021 17:45 - 18.05.2021 18:00","63570","62274"
"18.05.2021 18:00 - 18.05.2021 18:15","63277","62425"
"18.05.2021 18:15 - 18.05.2021 18:30","63322","62034"
"18.05.2021 18:30 - 18.05.2021 18:45","63186","61738"
"18.05.2021 18:45 - 18.05.2021 19:00","62832","61403"
"18.05.2021 19:00 - 18.05.2021 19:15","62807","61960"
"18.05.2021 19:15 - 18.05.2021 19:30","62189","61096"
"18.05.2021 19:30 - 18.05.2021 19:45","62308","60892"
"18.05.2021 19:45 - 18.05.2021 20:00","62222","60386"
"18.05.2021 20:00 - 18.05.2021 20:15","61407","59787"
"18.05.2021 20:15 - 18.05.2021 20:30","60463","59155"
"18.05.2021 20:30 - 18.05.2021 20:45","60152","58617"
"18.05.2021 20:45 - 18.05.2021 21:00","59784","58131"
"18.05.2021 21:00 - 18.05.2021 21:15","58996","57658"
"18.05.2021 21:15 - 18.05.2021 21:30","58578","57556"
"18.05.2021 21:30 - 18.05.2021 21:45","58051","57432"
"18.05.2021 21:45 - 18.05.2021 22:00","57573","56902"
"18.05.2021 22:00 - 18.05.2021 22:15","57077","56713"
"18.05.2021 22:15 - 18.05.2021 22:30","56036","55886"
"18.05.2021 22:30 - 18.05.2021 22:45","55265","54926"
"18.05.2021 22:45 - 18.05.2021 23:00","53788","53654"
"18.05.2021 23:00 - 18.05.2021 23:15","52879","52270"
"18.05.2021 23:15 - 18.05.2021 23:30","51691","51045"
"18.05.2021 23:30 - 18.05.2021 23:45","50910","50421"
"18.05.2021 23:45 - 19.05.2021 00:00","50258","49480"
"19.05.2021 00:00 - 19.05.2021 00:15","48498","48038"
"19.05.2021 00:15 - 19.05.2021 00:30","47803","47296"
"19.05.2021 00:30 - 19.05.2021 00:45","47228","46996"
"19.05.2021 00:45 - 19.05.2021 01:00","46861","46636"
"19.05.2021 01:00 - 19.05.2021 01:15","46319","46435"
"19.05.2021 01:15 - 19.05.2021 01:30","45801","46240"
"19.05.2021 01:30 - 19.05.2021 01:45","45411","46083"
"19.05.2021 01:45 - 19.05.2021 02:00","45127","45896"
"19.05.2021 02:00 - 19.05.2021 02:15","44894","45575"
"19.05.2021 02:15 - 19.05.2021 02:30","45095","45516"
"19.05.2021 02:30 - 19.05.2021 02:45","44917","45820"
"19.05.2021 02:45 - 19.05.2021 03:00","45200","45696"
"19.05.2021 03:00 - 19.05.2021 03:15","44990","45689"
"19.05.2021 03:15 - 19.05.2021 03:30","45310","45973"
"19.05.2021 03:30 - 19.05.2021 03:45","45374","46252"
"19.05.2021 03:45 - 19.05.2021 04:00","45555","46412"
"19.05.2021 04:00 - 19.05.2021 04:15","46007","46596"
"19.05.2021 04:15 - 19.05.2021 04:30","46501","47023"
"19.05.2021 04:30 - 19.05.2021 04:45","46660","47478"
"19.05.2021 04:45 - 19.05.2021 05:00","47620","47704"
"19.05.2021 05:00 - 19.05.2021 05:15","48457","49154"
"19.05.2021 05:15 - 19.05.2021 05:30","48973","49725"
"19.05.2021 05:30 - 19.05.2021 05:45","49726","50514"
"19.05.2021 05:45 - 19.05.2021 06:00","50377","51485"
"19.05.2021 06:00 - 19.05.2021 06:15","53069","53908"
"19.05.2021 06:15 - 19.05.2021 06:30","54517","56045"
"19.05.2021 06:30 - 19.05.2021 06:45","55899","57450"
"19.05.2021 06:45 - 19.05.2021 07:00","57765","58207"
"19.05.2021 07:00 - 19.05.2021 07:15","59204","59786"
"19.05.2021 07:15 - 19.05.2021 07:30","59803","60823"
"19.05.2021 07:30 - 19.05.2021 07:45","60692","61848"
"19.05.2021 07:45 - 19.05.2021 08:00","61102","62536"
"19.05.2021 08:00 - 19.05.2021 08:15","62180","63610"
"19.05.2021 08:15 - 19.05.2021 08:30","62899","64173"
"19.05.2021 08:30 - 19.05.2021 08:45","62697","64485"
"19.05.2021 08:45 - 19.05.2021 09:00","63569","64767"
"19.05.2021 09:00 - 19.05.2021 09:15","63449","64364"
"19.05.2021 09:15 - 19.05.2021 09:30","64227","64574"
"19.05.2021 09:30 - 19.05.2021 09:45","64912","65081"
"19.05.2021 09:45 - 19.05.2021 10:00","65583","65277"
"19.05.2021 10:00 - 19.05.2021 10:15","65750","64889"
"19.05.2021 10:15 - 19.05.2021 10:30","66103","65089"
"19.05.2021 10:30 - 19.05.2021 10:45","66644","65369"
"19.05.2021 10:45 - 19.05.2021 11:00","67044","65799"
"19.05.2021 11:00 - 19.05.2021 11:15","68092","66261"
"19.05.2021 11:15 - 19.05.2021 11:30","68230","66604"
"19.05.2021 11:30 - 19.05.2021 11:45","68375","66727"
"19.05.2021 11:45 - 19.05.2021 12:00","68985","67111"
"19.05.2021 12:00 - 19.05.2021 12:15","68505","66617"
"19.05.2021 12:15 - 19.05.2021 12:30","68523","67060"
"19.05.2021 12:30 - 19.05.2021 12:45","68066","67168"
"19.05.2021 12:45 - 19.05.2021 13:00","68354","66963"
"19.05.2021 13:00 - 19.05.2021 13:15","67637","66145"
"19.05.2021 13:15 - 19.05.2021 13:30","67245","65751"
"19.05.2021 13:30 - 19.05.2021 13:45","66750","65148"
"19.05.2021 13:45 - 19.05.2021 14:00","65531","64579"
"19.05.2021 14:00 - 19.05.2021 14:15","64897","64468"
"19.05.2021 14:15 - 19.05.2021 14:30","64677","64388"
"19.05.2021 14:30 - 19.05.2021 14:45","64464","64107"
"19.05.2021 14:45 - 19.05.2021 15:00","64867","63662"
"19.05.2021 15:00 - 19.05.2021 15:15","64112","63791"
"19.05.2021 15:15 - 19.05.2021 15:30","63759","63679"
"19.05.2021 15:30 - 19.05.2021 15:45","63559","63634"
"19.05.2021 15:45 - 19.05.2021 16:00","63175","62990"
"19.05.2021 16:00 - 19.05.2021 16:15","62788","62855"
"19.05.2021 16:15 - 19.05.2021 16:30","62749","62460"
"19.05.2021 16:30 - 19.05.2021 16:45","62247","62241"
"19.05.2021 16:45 - 19.05.2021 17:00","61895","62045"
"19.05.2021 17:00 - 19.05.2021 17:15","61796","62133"
"19.05.2021 17:15 - 19.05.2021 17:30","62144","62360"
"19.05.2021 17:30 - 19.05.2021 17:45","62413","62072"
"19.05.2021 17:45 - 19.05.2021 18:00","62709","62023"
"19.05.2021 18:00 - 19.05.2021 18:15","62517","62341"
"19.05.2021 18:15 - 19.05.2021 18:30","62547","62084"
