"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2020 12:15 - 05.01.2020 12:30","50733","54160"
"05.01.2020 12:30 - 05.01.2020 12:45","50612","54155"
"05.01.2020 12:45 - 05.01.2020 13:00","50418","53826"
"05.01.2020 13:00 - 05.01.2020 13:15","50292","53483"
"05.01.2020 13:15 - 05.01.2020 13:30","49854","52810"
"05.01.2020 13:30 - 05.01.2020 13:45","49528","52612"
"05.01.2020 13:45 - 05.01.2020 14:00","49165","52176"
"05.01.2020 14:00 - 05.01.2020 14:15","49297","52032"
"05.01.2020 14:15 - 05.01.2020 14:30","49108","51611"
"05.01.2020 14:30 - 05.01.2020 14:45","48791","51265"
"05.01.2020 14:45 - 05.01.2020 15:00","48225","51482"
"05.01.2020 15:00 - 05.01.2020 15:15","48848","51814"
"05.01.2020 15:15 - 05.01.2020 15:30","48309","51649"
"05.01.2020 15:30 - 05.01.2020 15:45","48074","51638"
"05.01.2020 15:45 - 05.01.2020 16:00","48189","51776"
"05.01.2020 16:00 - 05.01.2020 16:15","49134","52293"
"05.01.2020 16:15 - 05.01.2020 16:30","49218","52707"
"05.01.2020 16:30 - 05.01.2020 16:45","49963","53763"
"05.01.2020 16:45 - 05.01.2020 17:00","50809","55027"
"05.01.2020 17:00 - 05.01.2020 17:15","52217","56233"
"05.01.2020 17:15 - 05.01.2020 17:30","52698","56862"
"05.01.2020 17:30 - 05.01.2020 17:45","53071","57307"
"05.01.2020 17:45 - 05.01.2020 18:00","53451","57906"
"05.01.2020 18:00 - 05.01.2020 18:15","54076","58003"
"05.01.2020 18:15 - 05.01.2020 18:30","54222","58061"
"05.01.2020 18:30 - 05.01.2020 18:45","53821","57946"
"05.01.2020 18:45 - 05.01.2020 19:00","53392","57735"
"05.01.2020 19:00 - 05.01.2020 19:15","53462","57201"
"05.01.2020 19:15 - 05.01.2020 19:30","53033","56761"
"05.01.2020 19:30 - 05.01.2020 19:45","52902","56290"
"05.01.2020 19:45 - 05.01.2020 20:00","52483","55860"
"05.01.2020 20:00 - 05.01.2020 20:15","51978","55066"
"05.01.2020 20:15 - 05.01.2020 20:30","51470","54407"
"05.01.2020 20:30 - 05.01.2020 20:45","50743","53807"
"05.01.2020 20:45 - 05.01.2020 21:00","50162","53372"
"05.01.2020 21:00 - 05.01.2020 21:15","49759","52972"
"05.01.2020 21:15 - 05.01.2020 21:30","49442","52626"
"05.01.2020 21:30 - 05.01.2020 21:45","49531","52510"
"05.01.2020 21:45 - 05.01.2020 22:00","49606","52324"
"05.01.2020 22:00 - 05.01.2020 22:15","50199","52885"
"05.01.2020 22:15 - 05.01.2020 22:30","50097","52518"
"05.01.2020 22:30 - 05.01.2020 22:45","49404","51695"
"05.01.2020 22:45 - 05.01.2020 23:00","48853","50836"
"05.01.2020 23:00 - 05.01.2020 23:15","47866","49925"
"05.01.2020 23:15 - 05.01.2020 23:30","47098","49247"
"05.01.2020 23:30 - 05.01.2020 23:45","46533","48646"
"05.01.2020 23:45 - 06.01.2020 00:00","46087","48087"
"06.01.2020 00:00 - 06.01.2020 00:15","44956","47229"
"06.01.2020 00:15 - 06.01.2020 00:30","44461","46666"
"06.01.2020 00:30 - 06.01.2020 00:45","44121","46659"
"06.01.2020 00:45 - 06.01.2020 01:00","43845","46451"
"06.01.2020 01:00 - 06.01.2020 01:15","42669","45838"
"06.01.2020 01:15 - 06.01.2020 01:30","42430","45511"
"06.01.2020 01:30 - 06.01.2020 01:45","42377","45096"
"06.01.2020 01:45 - 06.01.2020 02:00","42072","44765"
"06.01.2020 02:00 - 06.01.2020 02:15","41649","44566"
"06.01.2020 02:15 - 06.01.2020 02:30","41675","44277"
"06.01.2020 02:30 - 06.01.2020 02:45","41319","44247"
"06.01.2020 02:45 - 06.01.2020 03:00","41372","44161"
"06.01.2020 03:00 - 06.01.2020 03:15","41611","44530"
"06.01.2020 03:15 - 06.01.2020 03:30","41627","44583"
"06.01.2020 03:30 - 06.01.2020 03:45","41693","44719"
"06.01.2020 03:45 - 06.01.2020 04:00","41617","44813"
"06.01.2020 04:00 - 06.01.2020 04:15","42330","45361"
"06.01.2020 04:15 - 06.01.2020 04:30","42716","45713"
"06.01.2020 04:30 - 06.01.2020 04:45","42661","46098"
"06.01.2020 04:45 - 06.01.2020 05:00","42820","46522"
"06.01.2020 05:00 - 06.01.2020 05:15","44121","47876"
"06.01.2020 05:15 - 06.01.2020 05:30","44299","48214"
"06.01.2020 05:30 - 06.01.2020 05:45","44875","48626"
"06.01.2020 05:45 - 06.01.2020 06:00","46027","49783"
"06.01.2020 06:00 - 06.01.2020 06:15","48100","51804"
"06.01.2020 06:15 - 06.01.2020 06:30","49514","52735"
"06.01.2020 06:30 - 06.01.2020 06:45","50688","53945"
"06.01.2020 06:45 - 06.01.2020 07:00","51693","55210"
"06.01.2020 07:00 - 06.01.2020 07:15","53080","56798"
"06.01.2020 07:15 - 06.01.2020 07:30","53719","57435"
"06.01.2020 07:30 - 06.01.2020 07:45","54676","58321"
"06.01.2020 07:45 - 06.01.2020 08:00","55692","59454"
"06.01.2020 08:00 - 06.01.2020 08:15","55667","60443"
"06.01.2020 08:15 - 06.01.2020 08:30","55922","60729"
"06.01.2020 08:30 - 06.01.2020 08:45","56344","61164"
"06.01.2020 08:45 - 06.01.2020 09:00","56443","61408"
"06.01.2020 09:00 - 06.01.2020 09:15","56990","61726"
"06.01.2020 09:15 - 06.01.2020 09:30","57957","62103"
"06.01.2020 09:30 - 06.01.2020 09:45","58210","62397"
"06.01.2020 09:45 - 06.01.2020 10:00","58396","62676"
"06.01.2020 10:00 - 06.01.2020 10:15","58684","62864"
"06.01.2020 10:15 - 06.01.2020 10:30","58982","63269"
"06.01.2020 10:30 - 06.01.2020 10:45","59688","63571"
"06.01.2020 10:45 - 06.01.2020 11:00","59767","63961"
"06.01.2020 11:00 - 06.01.2020 11:15","59897","64081"
"06.01.2020 11:15 - 06.01.2020 11:30","60551","64660"
"06.01.2020 11:30 - 06.01.2020 11:45","60622","64829"
"06.01.2020 11:45 - 06.01.2020 12:00","60985","64473"
"06.01.2020 12:00 - 06.01.2020 12:15","60741","64477"
"06.01.2020 12:15 - 06.01.2020 12:30","60521","64537"
"06.01.2020 12:30 - 06.01.2020 12:45","60490","64605"
"06.01.2020 12:45 - 06.01.2020 13:00","60670","64239"
"06.01.2020 13:00 - 06.01.2020 13:15","60711","64222"
"06.01.2020 13:15 - 06.01.2020 13:30","60649","63804"
"06.01.2020 13:30 - 06.01.2020 13:45","60187","63097"
"06.01.2020 13:45 - 06.01.2020 14:00","59869","62747"
"06.01.2020 14:00 - 06.01.2020 14:15","60141","62635"
"06.01.2020 14:15 - 06.01.2020 14:30","60267","62156"
"06.01.2020 14:30 - 06.01.2020 14:45","60067","62081"
"06.01.2020 14:45 - 06.01.2020 15:00","59205","61858"
"06.01.2020 15:00 - 06.01.2020 15:15","59660","62152"
"06.01.2020 15:15 - 06.01.2020 15:30","59187","61916"
"06.01.2020 15:30 - 06.01.2020 15:45","58950","61946"
"06.01.2020 15:45 - 06.01.2020 16:00","58800","61818"
"06.01.2020 16:00 - 06.01.2020 16:15","59478","62607"
"06.01.2020 16:15 - 06.01.2020 16:30","59458","62830"
"06.01.2020 16:30 - 06.01.2020 16:45","60714","63591"
"06.01.2020 16:45 - 06.01.2020 17:00","61019","64635"
"06.01.2020 17:00 - 06.01.2020 17:15","62285","65916"
"06.01.2020 17:15 - 06.01.2020 17:30","62472","66819"
"06.01.2020 17:30 - 06.01.2020 17:45","62697","67154"
"06.01.2020 17:45 - 06.01.2020 18:00","62884","67408"
"06.01.2020 18:00 - 06.01.2020 18:15","63212","67428"
"06.01.2020 18:15 - 06.01.2020 18:30","63137","67529"
"06.01.2020 18:30 - 06.01.2020 18:45","62527","67342"
"06.01.2020 18:45 - 06.01.2020 19:00","62127","66962"
"06.01.2020 19:00 - 06.01.2020 19:15","62007","66395"
"06.01.2020 19:15 - 06.01.2020 19:30","61443","66059"
"06.01.2020 19:30 - 06.01.2020 19:45","61217","65706"
"06.01.2020 19:45 - 06.01.2020 20:00","60685","64901"
"06.01.2020 20:00 - 06.01.2020 20:15","59490","63678"
"06.01.2020 20:15 - 06.01.2020 20:30","58586","62470"
"06.01.2020 20:30 - 06.01.2020 20:45","57687","61611"
"06.01.2020 20:45 - 06.01.2020 21:00","56897","61031"
"06.01.2020 21:00 - 06.01.2020 21:15","56070","60546"
"06.01.2020 21:15 - 06.01.2020 21:30","55457","59939"
"06.01.2020 21:30 - 06.01.2020 21:45","55142","59583"
"06.01.2020 21:45 - 06.01.2020 22:00","54585","58826"
"06.01.2020 22:00 - 06.01.2020 22:15","54575","58431"
"06.01.2020 22:15 - 06.01.2020 22:30","54269","57909"
"06.01.2020 22:30 - 06.01.2020 22:45","53358","56853"
"06.01.2020 22:45 - 06.01.2020 23:00","52552","56080"
"06.01.2020 23:00 - 06.01.2020 23:15","51305","54786"
"06.01.2020 23:15 - 06.01.2020 23:30","50295","53996"
"06.01.2020 23:30 - 06.01.2020 23:45","49717","53300"
"06.01.2020 23:45 - 07.01.2020 00:00","49116","52904"
"07.01.2020 00:00 - 07.01.2020 00:15","47811","51887"
"07.01.2020 00:15 - 07.01.2020 00:30","46841","51407"
"07.01.2020 00:30 - 07.01.2020 00:45","46306","51271"
"07.01.2020 00:45 - 07.01.2020 01:00","45982","50930"
"07.01.2020 01:00 - 07.01.2020 01:15","44774","50654"
"07.01.2020 01:15 - 07.01.2020 01:30","44690","50116"
"07.01.2020 01:30 - 07.01.2020 01:45","44564","50061"
"07.01.2020 01:45 - 07.01.2020 02:00","44376","49896"
"07.01.2020 02:00 - 07.01.2020 02:15","44110","49549"
"07.01.2020 02:15 - 07.01.2020 02:30","44336","49359"
"07.01.2020 02:30 - 07.01.2020 02:45","44195","49350"
"07.01.2020 02:45 - 07.01.2020 03:00","44416","49361"
"07.01.2020 03:00 - 07.01.2020 03:15","44512","49562"
"07.01.2020 03:15 - 07.01.2020 03:30","44505","49660"
"07.01.2020 03:30 - 07.01.2020 03:45","44590","49659"
"07.01.2020 03:45 - 07.01.2020 04:00","44678","49836"
"07.01.2020 04:00 - 07.01.2020 04:15","45437","50535"
"07.01.2020 04:15 - 07.01.2020 04:30","45870","50746"
"07.01.2020 04:30 - 07.01.2020 04:45","46146","51164"
"07.01.2020 04:45 - 07.01.2020 05:00","46459","51765"
"07.01.2020 05:00 - 07.01.2020 05:15","47828","53010"
"07.01.2020 05:15 - 07.01.2020 05:30","48285","53746"
"07.01.2020 05:30 - 07.01.2020 05:45","49062","54616"
"07.01.2020 05:45 - 07.01.2020 06:00","50797","55959"
"07.01.2020 06:00 - 07.01.2020 06:15","53357","58810"
"07.01.2020 06:15 - 07.01.2020 06:30","54925","60965"
"07.01.2020 06:30 - 07.01.2020 06:45","56496","62627"
"07.01.2020 06:45 - 07.01.2020 07:00","57870","64296"
"07.01.2020 07:00 - 07.01.2020 07:15","59387","66499"
"07.01.2020 07:15 - 07.01.2020 07:30","60421","67462"
"07.01.2020 07:30 - 07.01.2020 07:45","60905","68499"
"07.01.2020 07:45 - 07.01.2020 08:00","62079","69208"
"07.01.2020 08:00 - 07.01.2020 08:15","62196","70088"
"07.01.2020 08:15 - 07.01.2020 08:30","62302","70421"
"07.01.2020 08:30 - 07.01.2020 08:45","62902","70417"
"07.01.2020 08:45 - 07.01.2020 09:00","63057","70308"
"07.01.2020 09:00 - 07.01.2020 09:15","63054","70128"
"07.01.2020 09:15 - 07.01.2020 09:30","63570","70242"
"07.01.2020 09:30 - 07.01.2020 09:45","63816","70457"
"07.01.2020 09:45 - 07.01.2020 10:00","64078","70629"
"07.01.2020 10:00 - 07.01.2020 10:15","63929","70159"
"07.01.2020 10:15 - 07.01.2020 10:30","64026","70510"
"07.01.2020 10:30 - 07.01.2020 10:45","64543","70716"
"07.01.2020 10:45 - 07.01.2020 11:00","64590","70644"
"07.01.2020 11:00 - 07.01.2020 11:15","64610","70818"
"07.01.2020 11:15 - 07.01.2020 11:30","65174","71008"
"07.01.2020 11:30 - 07.01.2020 11:45","65169","71268"
"07.01.2020 11:45 - 07.01.2020 12:00","65311","71129"
"07.01.2020 12:00 - 07.01.2020 12:15","64893","70800"
"07.01.2020 12:15 - 07.01.2020 12:30","64788","70774"
"07.01.2020 12:30 - 07.01.2020 12:45","64865","70867"
"07.01.2020 12:45 - 07.01.2020 13:00","65085","70724"
"07.01.2020 13:00 - 07.01.2020 13:15","64990","71044"
"07.01.2020 13:15 - 07.01.2020 13:30","64907","71085"
"07.01.2020 13:30 - 07.01.2020 13:45","64476","70882"
"07.01.2020 13:45 - 07.01.2020 14:00","63999","70347"
"07.01.2020 14:00 - 07.01.2020 14:15","64051","70146"
"07.01.2020 14:15 - 07.01.2020 14:30","63641","70163"
"07.01.2020 14:30 - 07.01.2020 14:45","63446","70411"
"07.01.2020 14:45 - 07.01.2020 15:00","62794","70156"
"07.01.2020 15:00 - 07.01.2020 15:15","63531","69744"
"07.01.2020 15:15 - 07.01.2020 15:30","62985","69323"
"07.01.2020 15:30 - 07.01.2020 15:45","62723","69310"
"07.01.2020 15:45 - 07.01.2020 16:00","62567","69147"
"07.01.2020 16:00 - 07.01.2020 16:15","63122","69331"
"07.01.2020 16:15 - 07.01.2020 16:30","62915","69672"
"07.01.2020 16:30 - 07.01.2020 16:45","63867","70029"
"07.01.2020 16:45 - 07.01.2020 17:00","64117","70882"
"07.01.2020 17:00 - 07.01.2020 17:15","65138","71757"
"07.01.2020 17:15 - 07.01.2020 17:30","65462","72508"
"07.01.2020 17:30 - 07.01.2020 17:45","65760","72631"
"07.01.2020 17:45 - 07.01.2020 18:00","65865","72936"
"07.01.2020 18:00 - 07.01.2020 18:15","65819","72559"
"07.01.2020 18:15 - 07.01.2020 18:30","65805","72347"
"07.01.2020 18:30 - 07.01.2020 18:45","65292","72099"
"07.01.2020 18:45 - 07.01.2020 19:00","64884","72011"
"07.01.2020 19:00 - 07.01.2020 19:15","64722","71537"
"07.01.2020 19:15 - 07.01.2020 19:30","64184","71132"
"07.01.2020 19:30 - 07.01.2020 19:45","63881","70747"
"07.01.2020 19:45 - 07.01.2020 20:00","63333","70240"
"07.01.2020 20:00 - 07.01.2020 20:15","61975","68634"
"07.01.2020 20:15 - 07.01.2020 20:30","60990","67374"
"07.01.2020 20:30 - 07.01.2020 20:45","60143","66613"
"07.01.2020 20:45 - 07.01.2020 21:00","59145","65763"
"07.01.2020 21:00 - 07.01.2020 21:15","58423","64938"
"07.01.2020 21:15 - 07.01.2020 21:30","57780","64276"
"07.01.2020 21:30 - 07.01.2020 21:45","57243","63375"
"07.01.2020 21:45 - 07.01.2020 22:00","56745","62661"
"07.01.2020 22:00 - 07.01.2020 22:15","56581","61945"
"07.01.2020 22:15 - 07.01.2020 22:30","56044","61276"
"07.01.2020 22:30 - 07.01.2020 22:45","55005","60445"
"07.01.2020 22:45 - 07.01.2020 23:00","54209","59214"
"07.01.2020 23:00 - 07.01.2020 23:15","52906","58051"
"07.01.2020 23:15 - 07.01.2020 23:30","52002","57422"
"07.01.2020 23:30 - 07.01.2020 23:45","51344","56490"
"07.01.2020 23:45 - 08.01.2020 00:00","50719","55839"
"08.01.2020 00:00 - 08.01.2020 00:15","50422","55230"
"08.01.2020 00:15 - 08.01.2020 00:30","49823","54664"
"08.01.2020 00:30 - 08.01.2020 00:45","49375","54198"
"08.01.2020 00:45 - 08.01.2020 01:00","48924","54149"
"08.01.2020 01:00 - 08.01.2020 01:15","48045","53798"
"08.01.2020 01:15 - 08.01.2020 01:30","47821","53378"
"08.01.2020 01:30 - 08.01.2020 01:45","47580","53053"
"08.01.2020 01:45 - 08.01.2020 02:00","47387","52733"
"08.01.2020 02:00 - 08.01.2020 02:15","47032","52382"
"08.01.2020 02:15 - 08.01.2020 02:30","46934","52092"
"08.01.2020 02:30 - 08.01.2020 02:45","46964","52004"
"08.01.2020 02:45 - 08.01.2020 03:00","47037","52072"
"08.01.2020 03:00 - 08.01.2020 03:15","47131","51914"
"08.01.2020 03:15 - 08.01.2020 03:30","47163","52117"
"08.01.2020 03:30 - 08.01.2020 03:45","47177","52328"
"08.01.2020 03:45 - 08.01.2020 04:00","47344","52462"
"08.01.2020 04:00 - 08.01.2020 04:15","47761","52847"
"08.01.2020 04:15 - 08.01.2020 04:30","48016","53137"
"08.01.2020 04:30 - 08.01.2020 04:45","48399","53576"
"08.01.2020 04:45 - 08.01.2020 05:00","48869","54141"
"08.01.2020 05:00 - 08.01.2020 05:15","49905","55267"
"08.01.2020 05:15 - 08.01.2020 05:30","50452","55800"
"08.01.2020 05:30 - 08.01.2020 05:45","51370","56781"
"08.01.2020 05:45 - 08.01.2020 06:00","52742","58193"
"08.01.2020 06:00 - 08.01.2020 06:15","55574","60944"
"08.01.2020 06:15 - 08.01.2020 06:30","57421","63476"
"08.01.2020 06:30 - 08.01.2020 06:45","59178","65207"
"08.01.2020 06:45 - 08.01.2020 07:00","60627","66906"
"08.01.2020 07:00 - 08.01.2020 07:15","62247","68744"
"08.01.2020 07:15 - 08.01.2020 07:30","63120","69857"
"08.01.2020 07:30 - 08.01.2020 07:45","63551","70835"
"08.01.2020 07:45 - 08.01.2020 08:00","64294","71834"
"08.01.2020 08:00 - 08.01.2020 08:15","64704","73067"
"08.01.2020 08:15 - 08.01.2020 08:30","65210","73417"
"08.01.2020 08:30 - 08.01.2020 08:45","65672","73391"
"08.01.2020 08:45 - 08.01.2020 09:00","65650","73367"
"08.01.2020 09:00 - 08.01.2020 09:15","65227","72781"
"08.01.2020 09:15 - 08.01.2020 09:30","65623","73067"
"08.01.2020 09:30 - 08.01.2020 09:45","65813","73304"
"08.01.2020 09:45 - 08.01.2020 10:00","66207","73721"
"08.01.2020 10:00 - 08.01.2020 10:15","66106","73988"
"08.01.2020 10:15 - 08.01.2020 10:30","66192","74162"
"08.01.2020 10:30 - 08.01.2020 10:45","66312","74302"
"08.01.2020 10:45 - 08.01.2020 11:00","66519","74395"
"08.01.2020 11:00 - 08.01.2020 11:15","66360","74416"
"08.01.2020 11:15 - 08.01.2020 11:30","66709","74599"
"08.01.2020 11:30 - 08.01.2020 11:45","66932","74671"
"08.01.2020 11:45 - 08.01.2020 12:00","66797","74604"
"08.01.2020 12:00 - 08.01.2020 12:15","66473","74271"
"08.01.2020 12:15 - 08.01.2020 12:30","66025","74306"
"08.01.2020 12:30 - 08.01.2020 12:45","65971","74257"
"08.01.2020 12:45 - 08.01.2020 13:00","65723","74006"
"08.01.2020 13:00 - 08.01.2020 13:15","65792","74125"
"08.01.2020 13:15 - 08.01.2020 13:30","65377","73954"
"08.01.2020 13:30 - 08.01.2020 13:45","64909","73322"
"08.01.2020 13:45 - 08.01.2020 14:00","64590","72535"
"08.01.2020 14:00 - 08.01.2020 14:15","64524","72684"
"08.01.2020 14:15 - 08.01.2020 14:30","64354","72326"
"08.01.2020 14:30 - 08.01.2020 14:45","64185","72092"
"08.01.2020 14:45 - 08.01.2020 15:00","64120","71710"
"08.01.2020 15:00 - 08.01.2020 15:15","64357","71732"
"08.01.2020 15:15 - 08.01.2020 15:30","64072","71513"
"08.01.2020 15:30 - 08.01.2020 15:45","63958","71047"
"08.01.2020 15:45 - 08.01.2020 16:00","64161","70861"
"08.01.2020 16:00 - 08.01.2020 16:15","64301","70998"
"08.01.2020 16:15 - 08.01.2020 16:30","64201","70792"
"08.01.2020 16:30 - 08.01.2020 16:45","64788","71245"
"08.01.2020 16:45 - 08.01.2020 17:00","65428","71711"
"08.01.2020 17:00 - 08.01.2020 17:15","66125","72513"
"08.01.2020 17:15 - 08.01.2020 17:30","66638","72687"
"08.01.2020 17:30 - 08.01.2020 17:45","66878","72626"
"08.01.2020 17:45 - 08.01.2020 18:00","67068","72709"
"08.01.2020 18:00 - 08.01.2020 18:15","67046","72375"
"08.01.2020 18:15 - 08.01.2020 18:30","66862","72003"
"08.01.2020 18:30 - 08.01.2020 18:45","66655","71650"
"08.01.2020 18:45 - 08.01.2020 19:00","66500","71309"
"08.01.2020 19:00 - 08.01.2020 19:15","66459","70903"
"08.01.2020 19:15 - 08.01.2020 19:30","65888","70224"
"08.01.2020 19:30 - 08.01.2020 19:45","65341","69539"
"08.01.2020 19:45 - 08.01.2020 20:00","64782","68861"
"08.01.2020 20:00 - 08.01.2020 20:15","63550","67532"
"08.01.2020 20:15 - 08.01.2020 20:30","62547","66458"
"08.01.2020 20:30 - 08.01.2020 20:45","61703","65279"
"08.01.2020 20:45 - 08.01.2020 21:00","60835","64361"
"08.01.2020 21:00 - 08.01.2020 21:15","60154","63522"
"08.01.2020 21:15 - 08.01.2020 21:30","59460","62499"
"08.01.2020 21:30 - 08.01.2020 21:45","58773","61523"
"08.01.2020 21:45 - 08.01.2020 22:00","58021","60695"
"08.01.2020 22:00 - 08.01.2020 22:15","58011","60440"
"08.01.2020 22:15 - 08.01.2020 22:30","57409","59488"
"08.01.2020 22:30 - 08.01.2020 22:45","56421","58003"
"08.01.2020 22:45 - 08.01.2020 23:00","55511","56882"
"08.01.2020 23:00 - 08.01.2020 23:15","54186","55640"
"08.01.2020 23:15 - 08.01.2020 23:30","53334","54694"
"08.01.2020 23:30 - 08.01.2020 23:45","52618","53772"
"08.01.2020 23:45 - 09.01.2020 00:00","51929","52717"
"09.01.2020 00:00 - 09.01.2020 00:15","52318","51348"
"09.01.2020 00:15 - 09.01.2020 00:30","51509","50570"
"09.01.2020 00:30 - 09.01.2020 00:45","51088","49664"
"09.01.2020 00:45 - 09.01.2020 01:00","50810","49284"
"09.01.2020 01:00 - 09.01.2020 01:15","49949","48743"
"09.01.2020 01:15 - 09.01.2020 01:30","49671","48176"
"09.01.2020 01:30 - 09.01.2020 01:45","49419","48227"
"09.01.2020 01:45 - 09.01.2020 02:00","49187","48004"
"09.01.2020 02:00 - 09.01.2020 02:15","48786","47851"
"09.01.2020 02:15 - 09.01.2020 02:30","48621","47772"
"09.01.2020 02:30 - 09.01.2020 02:45","48497","47911"
"09.01.2020 02:45 - 09.01.2020 03:00","48515","47902"
"09.01.2020 03:00 - 09.01.2020 03:15","48580","47863"
"09.01.2020 03:15 - 09.01.2020 03:30","48450","47927"
"09.01.2020 03:30 - 09.01.2020 03:45","48506","48086"
"09.01.2020 03:45 - 09.01.2020 04:00","48543","48458"
"09.01.2020 04:00 - 09.01.2020 04:15","49012","49204"
"09.01.2020 04:15 - 09.01.2020 04:30","49202","49692"
"09.01.2020 04:30 - 09.01.2020 04:45","49769","49801"
"09.01.2020 04:45 - 09.01.2020 05:00","50071","50242"
"09.01.2020 05:00 - 09.01.2020 05:15","51261","51870"
"09.01.2020 05:15 - 09.01.2020 05:30","51666","52609"
"09.01.2020 05:30 - 09.01.2020 05:45","52479","53655"
"09.01.2020 05:45 - 09.01.2020 06:00","53837","55539"
"09.01.2020 06:00 - 09.01.2020 06:15","56309","58870"
"09.01.2020 06:15 - 09.01.2020 06:30","58151","61100"
"09.01.2020 06:30 - 09.01.2020 06:45","59797","62747"
"09.01.2020 06:45 - 09.01.2020 07:00","61015","64173"
"09.01.2020 07:00 - 09.01.2020 07:15","62645","66228"
"09.01.2020 07:15 - 09.01.2020 07:30","63416","67820"
"09.01.2020 07:30 - 09.01.2020 07:45","63749","68722"
"09.01.2020 07:45 - 09.01.2020 08:00","64812","69663"
"09.01.2020 08:00 - 09.01.2020 08:15","65245","70115"
"09.01.2020 08:15 - 09.01.2020 08:30","65323","70648"
"09.01.2020 08:30 - 09.01.2020 08:45","65637","70997"
"09.01.2020 08:45 - 09.01.2020 09:00","65957","71117"
"09.01.2020 09:00 - 09.01.2020 09:15","66026","70905"
"09.01.2020 09:15 - 09.01.2020 09:30","66253","71316"
"09.01.2020 09:30 - 09.01.2020 09:45","66346","71748"
"09.01.2020 09:45 - 09.01.2020 10:00","66427","72002"
"09.01.2020 10:00 - 09.01.2020 10:15","66423","72063"
"09.01.2020 10:15 - 09.01.2020 10:30","66746","72398"
"09.01.2020 10:30 - 09.01.2020 10:45","66932","72801"
"09.01.2020 10:45 - 09.01.2020 11:00","66908","73171"
"09.01.2020 11:00 - 09.01.2020 11:15","66996","73609"
"09.01.2020 11:15 - 09.01.2020 11:30","67236","73758"
"09.01.2020 11:30 - 09.01.2020 11:45","67652","73852"
"09.01.2020 11:45 - 09.01.2020 12:00","67472","73795"
"09.01.2020 12:00 - 09.01.2020 12:15","67310","73363"
"09.01.2020 12:15 - 09.01.2020 12:30","67111","73306"
"09.01.2020 12:30 - 09.01.2020 12:45","67333","73313"
"09.01.2020 12:45 - 09.01.2020 13:00","67324","73309"
"09.01.2020 13:00 - 09.01.2020 13:15","67462","73455"
"09.01.2020 13:15 - 09.01.2020 13:30","67113","73339"
"09.01.2020 13:30 - 09.01.2020 13:45","66674","72905"
"09.01.2020 13:45 - 09.01.2020 14:00","66153","72137"
"09.01.2020 14:00 - 09.01.2020 14:15","65967","71747"
"09.01.2020 14:15 - 09.01.2020 14:30","66037","71601"
"09.01.2020 14:30 - 09.01.2020 14:45","66013","71572"
"09.01.2020 14:45 - 09.01.2020 15:00","65488","71378"
"09.01.2020 15:00 - 09.01.2020 15:15","65659","71226"
"09.01.2020 15:15 - 09.01.2020 15:30","65330","71210"
"09.01.2020 15:30 - 09.01.2020 15:45","65089","71254"
"09.01.2020 15:45 - 09.01.2020 16:00","65227","71087"
